"effective_location.code","instances.title","items.barcode","items.effective_call_number","items.effective_shelving_order","items.item_level_call_number","items.id","items.last_check_in_date_time","items.status_name"
"dmdvd","Billy Crystal 700 Sundays / Jennilind Productions ; a presentation of Home Box Office ; written by Billy Crystal ; additional material by Alan Zweibel ; directed by Des McAnuff.","31293000000000","PN2287.C686 B55 2014 VideoDVD, 1","PN 42287 C686 B55 42014 VIDEODVD 11","PN2287.C686 B55 2014 VideoDVD","76bff423-e789-5d07-9d29-3d2dd0757639","","Available"
"dmdvd","Dorothy Dandridge : an American beauty.","31293000000000","PN2287.D256 D676 2003 VideoDVD, 1","PN 42287 D256 D676 42003 VIDEODVD 11","PN2287.D256 D676 2003 VideoDVD","984175f9-d339-5dd9-b4af-1bde00a261f2","","Available"
"dmdvd","Introducing Dorothy Dandridge / HBO Pictures presents an Esparza/Katz production in association with Berry/Cirrincione ; a Martha Coolidge film.","31293000000000","PN2287.D256 I67 1999 VideoDVD, 1","PN 42287 D256 I67 41999 VIDEODVD 11","PN2287.D256 I67 1999 VideoDVD","9c836ffb-121c-5e55-bb16-15f129cf5e9f","","Available"
"dmdvd","And everything is going fine / Sundance Selects and Washington Square Films presents an Extension 765 production ; directed by Steven Soderbergh ; produced by Amy Hobby, Kathleen Russo, Joshua Blum.","31293000000000","PN2287.G6759 A65 2012 VideoDVD, 1","PN 42287 G6759 A65 42012 VIDEODVD DISC BOOKLET 11","PN2287.G6759 A65 2012 VideoDVD","b8f8f599-7cfa-5a9e-aafb-660983d6db1c","","Available"
"dmdvd","Swimming to Cambodia / Seville Pictures ; Metro Goldwyn Mayer ; Cinecom International Films ; directed by Jonathan Demme ; produced by R.A. Shafransky ; written and performed by Spalding Gray.","31293000000000","PN2287.G6759 A372 2011 VideoDVD, 1","PN 42287 G6759 A372 42011 VIDEODVD 11","PN2287.G6759 A372 2011 VideoDVD","81138aae-c01a-5db2-8fd0-766eacf9662a","","Available"
"dmdvd","Rock Hudson's home movies / a film by Mark Rappaport.","31293000000000","PN2287.H75 R63 2003 VideoDVD, 1","PN 42287 H75 R63 42003 VIDEODVD 11","PN2287.H75 R63 2003 VideoDVD","9d7d84b9-a944-5394-8f14-675dde2a76e7","","Available"
"dmdvd","Bombshell : the Hedy Lamarr story / Reframed Pictures presents ; produced by Reframed Pictures in association with American Masters Pictures, Submarine Entertainment, and Artemis Rising ; a film by Alexandra Dean ; written and directed by Alexandra Dean ; produced by Adam Haggiag, Alexandra Dean ; producer, Katherine Drew.","31293000000000","PN2287.L24 B66 2018 VideoDVD, 1","PN 42287 L24 B66 42018 VIDEODVD 11","PN2287.L24 B66 2018 VideoDVD","99528220-a07a-59ac-b2c8-daf61696e085","","Available"
"dmdvd","""My McQueen"" / an essay by Kyle Kibbe and Lourdes Portillo ; producer and director, Lourdes Portillo.","31293000000000","PN2287.M547 M9 2003 VideoDVD, 1","PN 42287 M547 M9 42003 VIDEODVD 11","PN2287.M547 M9 2003 VideoDVD","6ae88879-9880-56b3-a0a3-2e3cb423a3b2","","Available"
"dmdvd","You don't know Jack : the Jack Soo story / AAMM Productions/Slanted Screen Films presents a film by Jeff Adachi.","31293031518768","PN2287.S64 Y65 2011 VideoDVD, 1","PN 42287 S64 Y65 42011 VIDEODVD 11","PN2287.S64 Y65 2011 VideoDVD","09507101-8f76-5da8-8d7a-5fea390452b5","","Available"
"dmdvd","To be Takei / Rainbow Shooting Star Pictures presents ; in association with Dodgeville Films ; a film by Jennifer M. Kroot ; written and directed by Jennifer M. Kroot ; edited and co-directed by Bill Weber ; produced by Gerry Kim & Mayuran Tiruchelvam ; producers, Jennifer M. Kroot, Tina S. Kroot.","31293000000000","PN2287.T34 T63 2015 VideoDVD, 1","PN 42287 T34 T63 42015 VIDEODVD 11","PN2287.T34 T63 2015 VideoDVD","352ac562-f703-521d-a829-06db8639a92e","","Available"
"dmdvd","Anna May Wong : in her own words / a film by Yunah Hong.","31293000000000","PN2287.W56 A55 2011 VideoDVD, 1","PN 42287 W56 A55 42011 VIDEODVD 11","PN2287.W56 A55 2011 VideoDVD","d9985566-14ef-583f-859f-e1cab800a513","","Available"
"dmdvd","Anna May Wong, Frosted Yellow Willows : her life, times, and legend.","31293000000000","PN2287.W56 A56 2008 VideoDVD, 1","PN 42287 W56 A56 42008 VIDEODVD 11","PN2287.W56 A56 2008 VideoDVD","3bca32ff-2367-5915-ab5c-def420eb0855","","Available"
"dmdvd","Duck soup / a Paramount picture ; Paramount presents ; directed by Leo McCarey ; story, music, and lyrics by Bert Kalmar and Harry Ruby.","31293000000000","PN2297.M3 D83 2011 VideoDVD, 1","PN 42297 M3 D83 42011 VIDEODVD 11","PN2297.M3 D83 2011 VideoDVD","47ff5306-5f04-5ef1-abd1-ebf6aaf14c2b","","Available"
"dmdvd","Cantinflas / Kenio Films ; guioÌn, Edui Tijerina ; produccioÌn, Vidal CantuÌ, Adolfo Franco ; direccioÌn, SebastiaÌn Del Amo.","31293000000000","PN2318.C3 C36 2014 VideoDVD, 1","PN 42318 C3 C36 42014 VIDEODVD 11","PN2318.C3 C36 2014 VideoDVD","ba9222c8-92c8-5b1d-84c8-8dd1f6e30916","","Available"
"dmdvd","Sara Garcia : la abuelita del cine nacional.","31293000000000","PN2318.G37 S37 2000z VideoDVD, 1","PN 42318 G37 S37 42000Z VIDEODVD 11","PN2318.G37 S37 2000z VideoDVD","bf69c44a-076c-52bf-88c8-4135aad9284f","","Available"
"dmdvd","Rosita ForneÌs / una produccioÌn de JoseÌ A. JimeÌnez ; guioÌn, Luis O. Deulofeu, Rosa M. Medel ; direccioÌn, Luis O. Deulofeu.","31293000000000","PN2404 .F67 2005 VideoDVD, 1","PN 42404 F67 42005 VIDEODVD 11","PN2404 .F67 2005 VideoDVD","6a13a40c-c1e1-5f58-bcf9-a15315cd2ffe","","Available"
"dmsdv","Las cosas que nunca publiqueÌ  : en broma y en serio / Miguel AÌngel AÌlvarez.","31293000000000","PN2434.A43 A3 2011, 1","PN 42434 A43 A3 42011 VIDEODVD 11","PN2434.A43 A3 2011","43d0ebef-b0ef-5bd9-b89e-f6a9475e0cb6","","Available"
"dmdvd","Elena / Busca Vida Filmes apresenta ; roteiro, Petra Costa, Carolina Ziskind ; um filme de Petra Costa ; direcÌ§aÌƒo, Petra Costa.","31293000000000","PN2474.C697 E56 2014 VideoDVD, 1","PN 42474 C697 E56 42014 VIDEODVD DISC BOOKLET 11","PN2474.C697 E56 2014 VideoDVD","38d897b9-31c1-5d83-a7a1-1a64402848ea","","Available"
"dmdvd","The life and death of Peter Sellers / HBO FIlms in association with BBC Films ; a DeMann Entertainment and Company Pictures presentation ; directed by Stephen Hopkins ; teleplay by Christopher Markus and Stephen McFeely.","31293031398146","PN2598.S44 L54 2005 VideoDVD, 1","PN 42598 S44 L54 42005 VIDEODVD 11","PN2598.S44 L54 2005 VideoDVD","08cc238e-675c-5662-98eb-5e71e7b278c2","","Available"
"dmdvd","Dietrich & Von Sternberg in Hollywood / Criterion Collection.","31293000000000","PN2658.D5 D54 2018 VideoDVD, 1","PN 42658 D5 D54 42018 VIDEODVD DISCS 11 16 BOOKLET 11","PN2658.D5 D54 2018 VideoDVD","8179e892-855e-5958-939c-7018a165e553","44950","Available"
"dmdvd","Marlene Dietrich : the glamour collection.","31293000000000","PN2658.D5 M3754 2006 VideoDVD, 1","PN 42658 D5 M3754 42006 VIDEODVD 11 12 DISCS 11 12 11","PN2658.D5 M3754 2006 VideoDVD","317d459b-660d-5c0d-8faf-a5e30ccae129","","Available"
"dmsdv","Ho cavalcato in groppa ad una sedia / Marco Baliani ; fotografie di Enrico Fedrigoli.","31293000000000","PN2688.B26 A3 2010, 1","PN 42688 B26 A3 42010 VIDEODVD 11","PN2688.B26 A3 2010","d99c4d38-5ecf-5780-8e0d-58b94c085cd0","","Available"
"dmdvd","Ingrid Bergman : in her own words / Pretty Pictures ; Mantaray Film presents ; a film by Stig BjoÌˆrkman ; producer, Stina Gardell ; script, Stig BjoÌˆrkman, Stina Gardell, Domenika DaubenbuÌˆchel ; directed by Stig BjoÌˆrkman.","31293000000000","PN2778.B43 I54 2016 VideoDVD, 1","PN 42778 B43 I54 42016 VIDEODVD DISC LEAFLET 11","PN2778.B43 I54 2016 VideoDVD","d7c79826-aa51-5d30-8d60-0695af42fe50","","Available"
"dmdvd","Greta Garbo : Mata Hari, Queen Christina, Grand Hotel, Camille, Ninotchka, Anna Christie / Metro-Goldwyn-Mayer.","31293000000000","PN2778.G3 G74 2012 VideoDVD, 1","PN 42778 G3 G74 42012 VIDEODVD DISCS 11 16 11","PN2778.G3 G74 2012 VideoDVD","c618f0a6-4d49-5170-9319-56d170f40d04","","Available"
"dmdvd","Asier eta biok = Asier y yo / una produccioÌn de Doxa Producciones ; una produccioÌn de CineaÌtica Films ; guioÌn e direccioÌn, Amaia Merino, Aitor Merino ; director de fotografiÌa, Aitor Francisco Merino Unzueta ; muÌsica, Alex Alvear, Alicia AlemaÌn.","31293000000000","PN2788.M48 A74 2014 PAL VideoDVD, 1","PN 42788 M48 A74 42014 PAL VIDEODVD 11","PN2788.M48 A74 2014 PAL VideoDVD","ce4ba7b2-adeb-59c1-a37b-9f94e7edffa9","","Available"
"dmdvd","Lin Zhaohua xi ju zuo pin ji / Lin Zhaohua gong zuo shi chu pin.","31293000000000","PN2878.L54 A25 2012 VideoDVD, 1","PN 42878 L54 A25 42012 VIDEODVD DISCS 11 221 11","PN2878.L54 A25 2012 VideoDVD","50426aa1-b8e1-512e-bb74-db8b0ad7c891","","Available"
"dmsdv","The theatre of Veenapani Chawla : theory, practice, and performance / edited by Shanta Gokhale.","31293000000000","PN2888.C43 T54 2014, 1","PN 42888 C43 T54 42014 VIDEODVD 11","PN2888.C43 T54 2014","eecd95ca-b822-520e-8d6f-9218a637b412","","Available"
"dmdvd","Portrait of an Onnagata / Hulsbergen TV Productions BV.","31293000000000","PN2924.5.K3 P67 2003 VideoDVD, 1","PN 42924.5 K3 P67 42003 VIDEODVD 11","PN2924.5.K3 P67 2003 VideoDVD","cd7b04db-5953-5b00-be97-212d98e20db6","","Available"
"dmdvd","Combat / NatanieÌˆl House of Music, Holistic Circus presents ; written and produced by NatanieÌˆl ; directed by Deon de Bruyn.","31293000000000","PN2984.2 .C65 2012 Region 2 PAL VideoDVD, 1","PN 42984.2 C65 42012 REGION 12 PAL VIDEODVD 11","PN2984.2 .C65 2012 Region 2 PAL VideoDVD","c20de19f-5f01-5157-9f4a-071bc8eeabc0","","Available"
"dmdvd","Bearing witness : 30 years of the Market Theatre / production company, Key Films ; producer, Philip Key ; Director, Liza Key.","31293000000000","PN3000.S6 B43 2007 PAL VideoDVD, 1","PN 43000 S6 B43 42007 PAL VIDEODVD 11","PN3000.S6 B43 2007 PAL VideoDVD","4d67d813-5f75-5759-9dc6-ffb100705be4","","Available"
"dmdvd","The king and the fool / written and directed by Yossi Turisky.","31293000000000","PN3035 .K53 1996 VideoDVD, 1","PN 43035 K53 41996 VIDEODVD 11","PN3035 .K53 1996 VideoDVD","a1116238-ad59-5a5a-a9cb-6f1d33474701","","Available"
"dmdvd","Shakespeare behind bars / produced by Philomath Films ; in association with the Independent Television Service and the BBC ; Hank Rogerson, director and writer ; Jilann Spitzmiller, producer.","31293000000000","PN3161 .S5354 2006 VideoDVD, 1","PN 43161 S5354 42006 VIDEODVD 11","PN3161 .S5354 2006 VideoDVD","80de0079-63db-56eb-9c83-c42ae589b3cf","","Available"
"dmdvd","Good Friday 1992 / Willie Varela.","31293036861437","PN3206 .G66 1993a VideoDVD, 1","PN 43206 G66 41993A VIDEODVD 11","PN3206 .G66 1993a VideoDVD","03c9e611-5b60-57a0-8689-a528cff43543","","Available"
"dmdvd","The 5 communication secrets that swept Obama to the Presidency.","31293000000000","PN4129.15 .F58 2009 VideoDVD, 1","PN 44129.15 F58 42009 VIDEODVD 11","PN4129.15 .F58 2009 VideoDVD","4e622e28-6cee-57e3-ba85-8ada3f0c8e7d","","Available"
"dmdvd","Democracy on deadline : the global struggle for an independent press / directed by Calvin Skaggs ; produced by Jed Rothstein, Calvin Skaggs ; a co-production of Lumiere Productions and Thirteen/WNET New York ; produced in association with the Independent Television Service.","31293000000000","PN4736 .D46 2006 VideoDVD, 1","PN 44736 D46 42006 VIDEODVD 11","PN4736 .D46 2006 VideoDVD","605a2780-100f-59a2-8a0a-2aae2b0064d6","","Available"
"dmdvd","The military and the news media / producers, Betsy Miller and Cynthia McFadden ; director, Hugh Downing.","31293000000000","PN4738 .M55 1985a VideoDVD, 1","PN 44738 M55 41985A VIDEODVD DISCS 11 13 11","PN4738 .M55 1985a VideoDVD","81affb86-38f5-55d0-a5e3-820e9b95da3c","","Available"
"dmdvd","Bloody cartoons / directed by Karsten Kjaer ; produced by Freeport Media & Associates ; a production for STEPS International, in co-production with BBC, NHK, SABC, SBS, SVT, TV2, YLE, ZDF/Arte.","31293000000000","PN4748.D43 B56 2008 VideoDVD, 1","PN 44748 D43 B56 42008 VIDEODVD 11","PN4748.D43 B56 2008 VideoDVD","2dde7f4c-fb66-59dd-96ca-8caf32f457a3","","Available"
"dmdvd","Eyeball to eyeball : dilemma in the newsroom / a production of Media and Society Seminars and WTTW/Chicago ; executive producer, Stuart F. Sucherman ; director Chuck Waggoner.","31293000000000","PN4781 .E94 1981a VideoDVD, 1","PN 44781 E94 41981A VIDEODVD PT 11 12 11","PN4781 .E94 1981a VideoDVD","26a3a2e6-2a2f-5196-8a12-a2c2f994d21e","","Available"
"dmdvd","Embedded '45. Shooting war in Germany.","31293027904204","PN4784.W37 E4343343 2006 VideoDVD, 1","PN 44784 W37 E4343343 42006 VIDEODVD 11","PN4784.W37 E4343343 2006 VideoDVD","09c38af8-cc91-5527-80f2-b6a0a9a9f72b","","Available"
"dmdvd","Military & the media / C-SPAN.","31293000000000","PN4784.W37 M55 2009 VideoDVD, 1","PN 44784 W37 M55 42009 VIDEODVD 11","PN4784.W37 M55 2009 VideoDVD","4deb8022-13bc-54f4-a322-37e4e1040c09","","Available"
"dmdvd","War made easy : how presidents & pundits keep spinning us to death / a presentation of the Institute for Public Accuracy ; a Media Education Foundation production ; written and directed by Loretta Alper & Jeremy Earp ; produced by Loretta Alper.","31293000000000","PN4784.W37 W37 2008 VideoDVD, 1","PN 44784 W37 W37 42008 VIDEODVD 11","PN4784.W37 W37 2008 VideoDVD","b7aaa903-a878-569c-8b14-f68fc6bb82b5","","Available"
"dmdvd","Breaking news breaking down / director, producer, writer, Mike Walter.","31293000000000","PN4797 .B74 2011 VideoDVD, 1","PN 44797 B74 42011 VIDEODVD 11","PN4797 .B74 2011 VideoDVD","af8473d6-ed7e-5fa1-ab94-0c377a772589","","Available"
"dmdvd","Pioneer of color : a conversation with Mal Goode / produced by Howard University Public Television.","31293036589111","PN4874.G6 P56 1991a VideoDVD, 1","PN 44874 G6 P56 41991A VIDEODVD 11","PN4874.G6 P56 1991a VideoDVD","1fc0369e-5182-5629-911b-de60b8dae58e","","Available"
"dmdvd","Ahead of time : the extraordinary journey of Ruth Gruber / a film by Bob Richman ; directed by Bob Richman ; producer, Zeva Oelbaum.","31293000000000","PN4874.G78 A34 2011 VideoDVD, 1","PN 44874 G78 A34 42011 VIDEODVD 11","PN4874.G78 A34 2011 VideoDVD","8fb33999-c2ae-5525-8ad3-1d538ead28f6","","Available"
"dmdvd","Ernie Pyle's war : [a documentary on Ernie Pyle, World War II correspondent] / WFYI Productions and the Indiana Historical Society ; written and produced by Todd Gould.","31293029100264","PN4874.P86 E76 2005 VideoDVD, 1","PN 44874 P86 E76 42005 VIDEODVD 11","PN4874.P86 E76 2005 VideoDVD","16d80587-3666-5d2c-8aa1-8a64da796ae5","","Available"
"dmdvd","Ruben Salazar : man in the middle / a production of City Projects, LLC and Latino Public Broadcasting (LPB) ; director/producer, Phillip Rodriquez ; producer, Jennifer Craig-Kobzik.","31293000000000","PN4874.S262 R83 2014 VideoDVD, 1","PN 44874 S262 R83 42014 VIDEODVD 11","PN4874.S262 R83 2014 VideoDVD","4224171c-0c28-5c97-a727-1527d8ca8a7f","","Available"
"dmdvd","A home far away / Show and Tell Films presents a film by Peter Entell.","31293000000000","PN4874.S5715 H65 2014 VideoDVD, 1","PN 44874 S5715 H65 42014 VIDEODVD 11","PN4874.S5715 H65 2014 VideoDVD","7e5aa739-280a-5b28-8aae-524d59f4c4e2","","Available"
"dmdvd","The Black press : soldiers without swords / Half Nelson Productions, Inc. ; produced and directed by Stanley Nelson ; writers, Jill Nelson, Stanley Nelson, Lou Potter, Marcia Smith.","31293000000000","PN4882.5 .B553 2009 VideoDVD, 1","PN 44882.5 B553 42009 VIDEODVD 11","PN4882.5 .B553 2009 VideoDVD","e21bcfad-3ed7-54d5-81a3-3bff7d8534b0","","Available"
"dmdvd","The journalist and the Jihadi : the murder of Daniel Pearl / Distant Horizon presents ; a Moving Picture Company and a First Take production ; in association with HBO Documentary Films ; written by Amit Roy ; concept and story, Farrukh Dhondy ; produced by Ramesh Sharma, Ahmed A. Jamal, Anant Singh ; directed by Ahmed A. Jamal, Ramesh Sharma.","31293029106105","PN4888.I56 J68 2006 VideoDVD, 1","PN 44888 I56 J68 42006 VIDEODVD 11","PN4888.I56 J68 2006 VideoDVD","0a9bd16f-55dd-59fa-908b-31a3345ba3a2","","Available"
"dmdvd","The myth of the liberal media : the propaganda model of news / Media Education Foundation ; producer & director, Sut Jhally.","31293000000000","PN4888.O25 M98 2002 VideoDVD, 1","PN 44888 O25 M98 42002 VIDEODVD 11","PN4888.O25 M98 2002 VideoDVD","bfd785ce-299e-5be7-b0e3-5ebaed9a5f89","","Available"
"dmdvd","Opinion and bias in the news / C-SPAN.","31293000000000","PN4888.O25 O65 2007 VideoDVD, 1","PN 44888 O25 O65 42007 VIDEODVD 11","PN4888.O25 O65 2007 VideoDVD","4b009fa5-f551-5dee-89fc-68b29b5ec38f","","Available"
"dmdvd","Race against prime time / written, produced & directed by David Shulman ; New Decades Productions.","31293000000000","PN4888.T4 R33 1985 VideoDVD, 1","PN 44888 T4 R33 41985 VIDEODVD 11","PN4888.T4 R33 1985 VideoDVD","9cc8bf67-10ba-5dfa-89ff-68dec9136bc5","","Available"
"dmdvd","Live from Baghdad / HBO films presents an Industry Entertainment production a film by Mick Jackson ; producer, George W. Perkins ; screenplay writers, Robert Wiener, Richard Chapman, John Patrick Shanley, Timothy J. Sexton ; director, Mick Jackson.","31293000000000","PN4888.T4 W548 2003 VideoDVD, 1","PN 44888 T4 W548 42003 VIDEODVD 11","PN4888.T4 W548 2003 VideoDVD","8b78b2d1-f15e-5448-80f4-6f9c9a677d39","","Available"
"dmdvd","Arabs, Jews, & the news : a documentary / by Geri Alumit Zeldes and Robert Albers.","31293000000000","PN4899.D44 A73 2009 VideoDVD, 1","PN 44899 D44 A73 42009 VIDEODVD 11","PN4899.D44 A73 2009 VideoDVD","37c26fe5-aade-54e9-818a-da039ebe0a2a","","Available"
"dmdvd","The death of an imam : a documentary.","31293000000000","PN4899.D44 M88 2010 VideoDVD, 1","PN 44899 D44 M88 42010 VIDEODVD 11","PN4899.D44 M88 2010 VideoDVD","f6e3c66f-a486-5b2e-86b8-677c43efad66","","Available"
"dmdvd","Cita con la injusticia : croÌnica de una entrevista clandestina / Daisy SaÌnchez.","31293000000000","PN4946.S26 A3 2009, 1","PN 44946 S26 A3 42009 VIDEODVD 11","PN4946.S26 A3 2009","65f0a12e-f3ae-5b0c-8395-7de246c4cbb3","","Available"
"dmdvd","The agronomist / ThinkFilm in association with HBO/Cinemax Documentary Films present a Clinica Estetico production ; directed by Jonathan Demme ; produced by Jonathan Demme and Peter Saraf and Bevin McNamara.","31293000000000","PN4959.H32 A37 2005 VideoDVD, 1","PN 44959 H32 A37 42005 VIDEODVD 11","PN4959.H32 A37 2005 VideoDVD","b2244179-2a77-5c99-9a75-2f1e31b74ce7","","Available"
"dmdvd","Vlado, 30 anos depois / um filme de JoaÌƒo Batista de Andrade.","31293000000000","PN5026.H4 V528 2006 VideoDVD, 1","PN 45026 H4 V528 42006 VIDEODVD 11","PN5026.H4 V528 2006 VideoDVD","a730b51a-7e83-5a6b-bee9-d6abbecc59f8","","Available"
"dmdvd","PahÌ£dan me-yaldut / produced for the Second Authority for Television and Radio ; Heymann Brothers Films present ; written and directed by Dorit Zimbalist ; producer, Barak Heymann.","31293000000000","PN5449.I82 Q37 2009 VideoDVD, 1","PN 45449 I82 Q37 42009 VIDEODVD 11","PN5449.I82 Q37 2009 VideoDVD","558a8347-7986-5520-b654-a88fbd4b6338","","Available"
"dmdvd","Ernest Cole, 1940-1990 : photo journalist / Schadeberg Movie Company ; produced and directed by Jurgen and Claudia Schadeberg.","31293000000000","PN5450.5.S6 Z76 2004 VideoDVD, 1","PN 45450.5 S6 Z76 42004 VIDEODVD 11","PN5450.5.S6 Z76 2004 VideoDVD","22c1fa7a-6190-54e3-a676-6d0f65d88224","","Available"
"dmdvd","Unedited-- Irwin Manoin on censorship, New Nation offices, tour of Mabuza, Soweto.","31293000000000","PN5474 .U54 2010z VideoDVD, 1","PN 45474 U54 42010Z VIDEODVD 11","PN5474 .U54 2010z VideoDVD","aac6aaec-0b09-508c-9eb3-a18aced57f17","44908","Available"
"dmdvd","Max du Preez.","31293032585410","PN5476.D8 A5 1988 VideoDVD, 1","PN 45476 D8 A5 41988 VIDEODVD 11","PN5476.D8 A5 1988 VideoDVD","1088dc98-d501-5ded-a8c0-912f2ccfefbb","","Available"
"dmdvd","[New nation, Mabuza in Soweto, Vrye weekblad].","31293000000000","PN5479.J62 N47 2010 VideoDVD, 1","PN 45479 J62 N47 42010 VIDEODVD 11","PN5479.J62 N47 2010 VideoDVD","3afc2fc6-a2dd-5871-8d52-3a79b80c86fd","","Available"
"dmdvd","Carlos Cardoso : an independent spirit.","31293000000000","PN5499.M88 C376 2010 VideoDVD, 1","PN 45499 M88 C376 42010 VIDEODVD 11","PN5499.M88 C376 2010 VideoDVD","86bf08eb-0692-542b-9821-c8b8afa68320","","Available"
"dmdvd","El corno emplumado : una historia de los sesenta / AÌngulos presenta ; guioÌn, Nicolenka BeltraÌn ; produccioÌn, realizacioÌn y edicioÌn, Anne Mette Nielsen, Nicolenka BeltraÌn.","31293000000000","PN6099 .C676 2005 VideoDVD, 1","PN 46099 C676 42005 VIDEODVD 11","PN6099 .C676 2005 VideoDVD","a4dcc1e4-11d4-5f12-af3a-59fbe46b1bab","","Available"
"dmsdv","An invitation to poetry : a new Favorite Poem Project anthology / edited by Robert Pinsky and Maggie Dietz with the editorial assistance of Rosemarie Ellis.","31293000000000","PN6101 .I56 2004, 1","PN 46101 I56 42004 DVD 11","PN6101 .I56 2004","5cea6f63-8ec1-57bd-91d2-0580d1c85a6b","","Available"
"dmdvd","The adventures of Baron Munchausen / Columbia Pictures presents a Prominent Features/Laura Film production ; a Terry Gilliam film ; screenplay by Charles McKeown & Terry Gilliam ; produced by Thomas Schuhly ; directed by Terry Gilliam.","31293000000000","PN6193.M8 A38 2008 VideoDVD, 1","PN 46193 M8 A38 42008 VIDEODVD DISCS 11 12 11","PN6193.M8 A38 2008 VideoDVD","705d6f42-1d8e-58c4-84d8-a9653726c407","","Available"
"dmdvd","DeÌ€houmon Adjagnon dit ""Baba Yabo"" & la Troupe Towakonou.","31293000000000","PN6222.B45 D44 2015 PAL VideoDVD, 1","PN 46222 B45 D44 42015 PAL VIDEODVD 11","PN6222.B45 D44 2015 PAL VideoDVD","751159b2-afce-5042-98f2-f9109f724b25","","Available"
"dmdvd","Bonjour 2016 / reÌalisation, Mamery Diomande.","31293035282510","PN6222.C85 B65 2016 PAL VideoDVD, 1","PN 46222 C85 B65 42016 PAL VIDEODVD 11","PN6222.C85 B65 2016 PAL VideoDVD","17ccab3a-6059-5ac0-882b-2212f310dacb","","Available"
"dmdvd","Why we laugh : black comedians on black comedy / Code Black Entertainment in association with Townsend Entertainment presents a Code Black Production.","31293000000000","PN6231.N5 W479 2010 VideoDVD, 1","PN 46231 N5 W479 42010 VIDEODVD 11","PN6231.N5 W479 2010 VideoDVD","3933e023-2de7-507f-a5dd-26a59ae3d9d1","","Available"
"dmdvd","The Yes Men fix the world / an Arte France [and others] production ; Renegade Pictures UK ; Channel 4 Britdoc Foundation ; Charny-Bachrach ; Article Z Production ; a Common Decency, LLC production ; a film by Andy Bichlbaum, Mike Bonanno ; produced by Doro Bachrach, Ruth Charny, Laura Nix ; written, directed, and produced by the Yes Men, Andy Bichlbaum and Mike Bonanno.","31293000000000","PN6231.P6 Y47 2010 VideoDVD, 1","PN 46231 P6 Y47 42010 VIDEODVD 11","PN6231.P6 Y47 2010 VideoDVD","264733f3-075f-5400-9b6e-43f4fadae6ec","","Available"
"dmdvd","Loyiso Gola for president : the final run / produced by Podium ; live director, producer, and editor, Paul Tilsley ; Competent Artistes.","31293000000000","PN6231.S63 G65 2009 Region 2 PAL VideoDVD, 1","PN 46231 S63 G65 42009 REGION 12 PAL VIDEODVD 11","PN6231.S63 G65 2009 Region 2 PAL VideoDVD","f25e53e8-e332-55bc-823b-f09528ccaa18","","Available"
"dmdvd","Loyiso Gola, life & times : celebrating 10 years in comedy / directed by Louis Bolton ; produced by Podium.","31293000000000","PN6231.S63 G653 2011 Region 2 PAL VideoDVD, 1","PN 46231 S63 G653 42011 REGION 12 PAL VIDEODVD 11","PN6231.S63 G653 2011 Region 2 PAL VideoDVD","55f1e613-2ac7-5772-9c2a-ed455820eb51","","Available"
"dmdvd","The just because comedy festival : live at the Market Theatre / producer, Tshiamo Mokgadi ; live director and editor, Paul Tilsley ; television production by Competent Artistes ; Podium.","31293000000000","PN6231.S63 J83 2009 Region 2 PAL VideoDVD, 1","PN 46231 S63 J83 42009 REGION 12 PAL VIDEODVD 11","PN6231.S63 J83 2009 Region 2 PAL VideoDVD","3ac898b6-a4bf-528e-90af-453ac7e6ab0e","","Available"
"dmdvd","Trevor Noah, that's racist : live at the Lyric Theatre / Ark Angel Entertainment / Day 1 Films ; directed by David Paul Meyer ; written by Trevor Noah ; producers, Ryan Harduth and David Paul Meyer.","31293000000000","PN6231.S638 T74 2012 Region 2 PAL VideoDVD, 1","PN 46231 S638 T74 42012 REGION 12 PAL VIDEODVD 11","PN6231.S638 T74 2012 Region 2 PAL VideoDVD","f0532f3b-a447-5bfa-a203-db058dc1eb65","45554","Available"
"dmdvd","Trevor Noah, the daywalker : live at the Lyric Theatre / Podium ; Mannequin pictures ; produced and directed by Delon Bakker and Kyle Ambrose ; written by Trevor Noah.","31293000000000","PN6231.S638 T743 2009 Region 2 PAL VideoDVD, 1","PN 46231 S638 T743 42009 REGION 12 PAL VIDEODVD 11","PN6231.S638 T743 2009 Region 2 PAL VideoDVD","dbdb0c25-190f-5031-87ed-9f574ee9b2b1","44860","Available"
"dmdvd","Trevor Noah, pay back the funny / Ark Angel Entertainment presents a Day 1 Films production ; directed by David Paul Meyer ; produced by Ryan Harduth, David Paul Meyer ; written by Trevor Noah.","31293000000000","PN6231.S638 T744 2015 Region 2 PAL VideoDVD, 1","PN 46231 S638 T744 42015 REGION 12 PAL VIDEODVD 11","PN6231.S638 T744 2015 Region 2 PAL VideoDVD","825d1d01-b14a-5599-a29a-63ca8b3f3f4c","45541","Available"
"dmdvd","Trevor Noah's Nationwild / directed by Davil Paul Meyer.","31293000000000","PN6231.S638 T746 2015 Region 2 PAL VideoDVD, 1","PN 46231 S638 T746 42015 REGION 12 PAL VIDEODVD 11","PN6231.S638 T746 2015 Region 2 PAL VideoDVD","2bed9032-e831-5dab-b09b-966173160722","45222","Available"
